Title	Venue	Year	Authors
Some like it hot: thermal feedback for mobile devices.	CHI	2011	["Graham Wilson", "Martin Halvey", "Stephen A. Brewster", "Stephen A. Hughes"]
HeatWave: thermal imaging for surface user interaction.	CHI	2011	["Eric C. Larson", "Gabe Cohn", "Sidhant Gupta", "Xiaofeng Ren", "Beverly L. Harrison", "Dieter Fox", "Shwetak Patel"]
AnglePose: robust, precise capacitive touch tracking via 3d orientation estimation.	CHI	2011	["Simon Rogers", "John Williamson", "Craig D. Stewart", "Roderick Murray-Smith"]
TouchCuts and TouchZoom: enhanced target selection for touch displays using finger proximity sensing.	CHI	2011	["Xing-Dong Yang", "Tovi Grossman", "Pourang Irani", "George W. Fitzmaurice"]
Of passwords and people: measuring the effect of password-composition policies.	CHI	2011	["Saranga Komanduri", "Richard Shay", "Patrick Gage Kelley", "Michelle L. Mazurek", "Lujo Bauer", "Nicolas Christin", "Lorrie Faith Cranor", "Serge Egelman"]
MARASIM: a novel jigsaw based authentication scheme using tagging.	CHI	2011	["Rohit Ashok Khot", "Kannan Srinathan", "Ponnurangam Kumaraguru"]
Exploring implicit memory for painless password recovery.	CHI	2011	["Tamara Denning", "Kevin D. Bowers", "Marten van Dijk", "Ari Juels"]
Self-reported password sharing strategies.	CHI	2011	["Joseph Kaye"]
On the necessity of user-friendly CAPTCHA.	CHI	2011	["Christos Fidas", "Artemios G. Voyiatzis", "Nikolaos M. Avouris"]
A diary study of password usage in daily life.	CHI	2011	["Eiji Hayashi", "Jason I. Hong"]
Understanding people and animals: the use of a positioning system in ordinary human-canine interaction.	CHI	2011	["Alexandra Weilenmann", "Oskar Juhlin"]
Communication technology for human-dog interaction: exploration of dog owners' experiences and expectations.	CHI	2011	["Mikko Paldanius", "Tuula K\u00e4rkk\u00e4inen", "Kaisa V\u00e4\u00e4n\u00e4nen-Vainio-Mattila", "Oskar Juhlin", "Jonna H\u00e4kkil\u00e4"]
Designing sports: a framework for exertion games.	CHI	2011	["Florian Mueller", "Darren Edge", "Frank Vetere", "Martin R. Gibbs", "Stefan Agamanolis", "Bert Bongers", "Jennifer G. Sheridan"]
Cat cat revolution: an interspecies gaming experience.	CHI	2011	["Frank Noz", "Jinsoo An"]
Antiquarian answers: book restoration as a resource for design.	CHI	2011	["Daniela K. Rosner", "Alex S. Taylor"]
Which version is this?: improving the desktop experience within a copy-aware computing ecosystem.	CHI	2011	["Amy K. Karlson", "Greg Smith", "Bongshin Lee"]
Enticing consumers via incomplete product experience: an investigation of online product interactivity designs.	CHI	2011	["Cheng Yi", "Zhenhui Jiang", "Izak Benbasat"]
Old wine in new bottles or novel challenges: a critical analysis of empirical studies of user experience.	CHI	2011	["Javier A. Bargas-Avila", "Kasper Hornb\u00e6k"]
Perceptual analysis of talking avatar head movements: a quantitative perspective.	CHI	2011	["Xiaohan Ma", "Binh Huy Le", "Zhigang Deng"]
Diminishing returns?: revisiting perception of computing performance.	CHI	2011	["Glen J. Anderson", "Rina Doherty", "Eric Baugh"]
ShadowPuppets: supporting collocated interaction with mobile projector phones using hand shadows.	CHI	2011	["Lisa G. Cowan", "Kevin A. Li"]
DoubleFlip: a motion gesture delimiter for mobile interaction.	CHI	2011	["Jaime Ruiz", "Yang Li"]
Multi-user interaction on media facades through live video on mobile devices.	CHI	2011	["Sebastian Boring", "Sven Gehring", "Alexander Wiethoff", "Anna Magdalena Bl\u00f6ckner", "Johannes Sch\u00f6ning", "Andreas Butz"]
Interaction with magic lenses: real-world validation of a Fitts' Law model.	CHI	2011	["Michael Rohs", "Antti Oulasvirta", "Tiia Suomalainen"]
Xpaaand: interaction techniques for rollable displays.	CHI	2011	["Mohammadreza Khalilbeigi", "Roman Lissermann", "Max M\u00fchlh\u00e4user", "J\u00fcrgen Steimle"]
TapBack: towards richer mobile interfaces in impoverished contexts.	CHI	2011	["Simon Robinson", "Nitendra Rajput", "Matt Jones", "Anupam Jain", "Shrey Sahay", "Amit Anil Nanavati"]
"ClearPlate" for capturing printed information: a scanner and viewfinder in one optical unit.	CHI	2011	["Atsuhiko Maeda", "Kenji Hara", "Minoru Kobayashi", "Masanobu Abe"]
Dips and ceilings: understanding and supporting transitions to expertise in user interfaces.	CHI	2011	["Joey Scarr", "Andy Cockburn", "Carl Gutwin", "Philip Quinn"]
Ambient help.	CHI	2011	["Justin Matejka", "Tovi Grossman", "George W. Fitzmaurice"]
Parameter selection in keyboard-based dialog boxes.	CHI	2011	["Jeff C. Hendy", "Juliette Link", "Kellogg S. Booth", "Joanna McGrenere"]
Categorization costs for hierarchical keyboard commands.	CHI	2011	["Craig S. Miller", "Svetlin Denkov", "Richard C. Omanson"]
Sasayaki: augmented voice web browsing experience.	CHI	2011	["Daisuke Sato", "Shaojian Zhu", "Masatomo Kobayashi", "Hironobu Takagi", "Chieko Asakawa"]
On the audio representation of radial direction.	CHI	2011	["Susumu Harada", "Hironobu Takagi", "Chieko Asakawa"]
Multidimensional gesture sensing at the piano keyboard.	CHI	2011	["Andrew P. McPherson", "Youngmoo E. Kim"]
Spatialized sound enhances biomechanically-induced self-motion illusion (vection).	CHI	2011	["Bernhard E. Riecke", "Daniel Feuereissen", "John J. Rieser", "Timothy P. McNamara"]
Name that tune: musicons as reminders in the home.	CHI	2011	["Marilyn Rose McGee-Lennon", "Maria K. Wolters", "Ross McLachlan", "Stephen A. Brewster", "Cordelia V. Hall"]
Prototyping dynamics: sharing multiple designs improves exploration, group rapport, and results.	CHI	2011	["Steven Dow", "Julie Fortuna", "Dan Schwartz", "Beth Altringer", "Daniel L. Schwartz", "Scott R. Klemmer"]
Enhancing genomic learning through tabletop interaction.	CHI	2011	["Orit Shaer", "Megan Strait", "Consuelo Valdes", "Taili Feng", "Michael Lintz", "Heidi Wang"]
Supporting fluid tabletop collaboration across distances.	CHI	2011	["Naomi Yamashita", "Hideaki Kuzuoka", "Keiji Hirata", "Shigemi Aoyagi", "Yoshinari Shirai"]
Effects of community size and contact rate in synchronous social q&a.	CHI	2011	["Ryen W. White", "Matthew Richardson", "Yandong Liu"]
Redesign as an act of violence: disrupted interaction patterns and the fragmenting of a social Q&A community.	CHI	2011	["Rich Gazan"]
Design lessons from the fastest q&a site in the west.	CHI	2011	["Lena Mamykina", "Bella Manoim", "Manas Mittal", "George Hripcsak", "Bj\u00f6rn Hartmann"]
Towards a design model for women's empowerment in the developing world.	CHI	2011	["Geeta Shroff", "Matthew Kam"]
Reuse in the wild: an empirical and ethnographic study of organizational content reuse.	CHI	2011	["Yelena Mejova", "Klaar De Schepper", "Lawrence Bergman", "Jie Lu"]
Do you know dis?: a user study of a knowledge discovery tool for organizations.	CHI	2011	["Sven Laqua", "Martina Angela Sasse", "Steven Greenspan", "Carrie Gates"]
What's in a move?: normal disruption and a design challenge.	CHI	2011	["Reza Zadeh", "Aruna D. Balakrishnan", "Sara B. Kiesler", "Jonathon N. Cummings"]
Finders/keepers: a longitudinal study of people managing information scraps in a micro-note tool.	CHI	2011	["Max Van Kleek", "Wolfe Styke", "m. c. schraefel", "David R. Karger"]
The imposition and superimposition of digital reading technology: the academic potential of e-readers.	CHI	2011	["Alexander Thayer", "Charlotte P. Lee", "Linda H. Hwang", "Heidi Sales", "Pausali Sen", "Ninad Dalal"]
Active reading and its discontents: the situations, problems and ideas of readers.	CHI	2011	["Craig S. Tashman", "W. Keith Edwards"]
Exploratory evaluations of a computer game supporting cognitive behavioural therapy for adolescents.	CHI	2011	["David Coyle", "Nicola McGlade", "Gavin Doherty", "Gary O'Reilly"]
In the mood: engaging teenagers in psychotherapy using mobile phones.	CHI	2011	["Mark Matthews", "Gavin Doherty"]
Breaking boundaries: strategies for mentoring through textile computing workshops.	CHI	2011	["Stacey Kuznetsov", "Laura C. Trutoiu", "Casey Kute", "Iris Howley", "Eric Paulos", "Daniel P. Siewiorek"]
African American men constructing computing identity.	CHI	2011	["Betsy James DiSalvo", "Sarita Yardi", "Mark Guzdial", "Tom McKlin", "Charles Meadows", "Kenneth Perry", "Amy Bruckman"]
Brick by brick: iterating interventions to bridge the achievement gap with virtual peers.	CHI	2011	["Emilee Rader", "Margaret Echelbarger", "Justine Cassell"]
Tangible bots: interaction with active tangibles in tabletop interfaces.	CHI	2011	["Esben Warming Pedersen", "Kasper Hornb\u00e6k"]
Geckos: combining magnets and pressure images to enable new tangible-object design and interaction.	CHI	2011	["Jakob Leitner", "Michael Haller"]
TUIC: enabling tangible interaction on capacitive multi-touch displays.	CHI	2011	["Neng-Hao Yu", "Li-Wei Chan", "Seng-Yong Lau", "Sung-Sheng Tsai", "I.-Chun Hsiao", "Dian-Je Tsai", "Fang-I. Hsiao", "Lung-Pan Cheng", "Mike Y. Chen", "Polly Huang", "Yi-Ping Hung"]
tBox: a 3d transformation widget designed for touch-screens.	CHI	2011	["Aur\u00e9lie Coh\u00e9", "Fabrice Decle", "Martin Hachet"]
Rendering physical effects in tabletop controls.	CHI	2011	["Malte Weiss", "Christian Remy", "Jan O. Borchers"]
Materializing the query with facet-streams: a hybrid surface for collaborative search on tabletops.	CHI	2011	["Hans-Christian Jetter", "Jens Gerken", "Michael Z\u00f6llner", "Harald Reiterer", "Natasa Milic-Frayling"]
Gestures in the wild: studying multi-touch gesture sequences on interactive tabletop exhibits.	CHI	2011	["Uta Hinrichs", "M. Sheelagh T. Carpendale"]
Rethinking 'multi-user': an in-the-wild study of how groups approach a walk-up-and-use tabletop interface.	CHI	2011	["Paul Marshall", "Richard Morris", "Yvonne Rogers", "Stefan Kreitmayer", "Matt Davies"]
The effects of interaction techniques on talk patterns in collaborative peer learning around interactive tables.	CHI	2011	["Izdihar Jamil", "Kenton O'Hara", "Mark J. Perry", "Abhijit Karnik", "Sriram Subramanian"]
Opportunities for computing technologies to support healthy sleep behaviors.	CHI	2011	["Eun Kyoung Choe", "Sunny Consolvo", "Nathaniel F. Watson", "Julie A. Kientz"]
How to evaluate technologies for health behavior change in HCI research.	CHI	2011	["Predrag V. Klasnja", "Sunny Consolvo", "Wanda Pratt"]
Motivating mobility: designing for lived motivation in stroke rehabilitation.	CHI	2011	["Madeline Balaam", "Stefan Rennick Egglestone", "Geraldine Fitzpatrick", "Tom Rodden", "Ann-Marie Hughes", "Anna Wilkinson", "Thomas Nind", "Lesley Axelrod", "Eric Harris", "Ian Ricketts", "Susan Mawson", "Jane H. Burridge"]
Group pulmonary rehabilitation delivered to the home via the internet: feasibility and patient perception.	CHI	2011	["Andrea Taylor", "Angus Aitken", "David Godden", "Judith Colligan"]
Modern software product support processes and the usage of multimedia formats.	CHI	2011	["Parmit K. Chilana", "Tovi Grossman", "George W. Fitzmaurice"]
Ease of juggling: studying the effects of manual multitasking.	CHI	2011	["Antti Oulasvirta", "Joanna Bergstrom-Lehtovirta"]
Designing of multimodal feedback for enhanced multitasking performance.	CHI	2011	["Gerard Kim", "Hyeong Cheol Kim"]
The effects of time constraints on user behavior for deferrable interruptions.	CHI	2011	["Peter Bogunovich", "Dario D. Salvucci"]
Why do i keep interrupting myself?: environment, habit and self-interruption.	CHI	2011	["Laura Dabbish", "Gloria Mark", "V\u00edctor M. Gonz\u00e1lez"]
CommentSpace: structured support for collaborative visual analysis.	CHI	2011	["Wesley Willett", "Jeffrey Heer", "Joseph M. Hellerstein", "Maneesh Agrawala"]
Supporting collaborative help for individualized use.	CHI	2011	["Jina Huh", "Mark W. Newman", "Mark S. Ackerman"]
The scale and evolution of coordination needs in large-scale distributed projects: implications for the future generation of collaborative tools.	CHI	2011	["Jean Marcel dos Reis Costa", "Marcelo Cataldo", "Cleidson R. B. de Souza"]
Topika: integrating collaborative sharing with email.	CHI	2011	["Jalal Mahmud", "Tara Matthews", "Steve Whittaker", "Tom Moran", "Tessa Lau"]
Raconteur: integrating authored and real-time social media.	CHI	2011	["Pei-Yu Chi", "Henry Lieberman"]
MicroMandarin: mobile language learning in context.	CHI	2011	["Darren Edge", "Elly Searle", "Kevin Chiu", "Jing Zhao", "James A. Landay"]
Augmenting the web for second language vocabulary learning.	CHI	2011	["Andrew Trusty", "Khai N. Truong"]
Document area identification for extending books without markers.	CHI	2011	["Akihiro Miyata", "Ko Fujimura"]
The reading desk: applying physical interactions to digital documents.	CHI	2011	["Jennifer S. Pearson", "George Buchanan", "Harold W. Thimbleby"]
ReadN'Karaoke: visualizing prosody in children's books for expressive oral reading.	CHI	2011	["Rupal Patel", "William Furr"]
Situating the concern for information privacy through an empirical study of responses to video recording.	CHI	2011	["David H. Nguyen", "Aurora Bedford", "Alexander Gerard Bretana", "Gillian R. Hayes"]
We're in it together: interpersonal management of disclosure in social network services.	CHI	2011	["Airi Lampinen", "Vilma Lehtinen", "Asko Lehmuskallio", "Sakari Tamminen"]
Privacy dictionary: a linguistic taxonomy of privacy for content analysis.	CHI	2011	["Alastair J. Gill", "Asimina Vasalou", "Chrysanthi Papoutsi", "Adam N. Joinson"]
Social and technical challenges in parenting teens' social media use.	CHI	2011	["Sarita Yardi", "Amy Bruckman"]
Enhancing independence and safety for blind and deaf-blind public transit riders.	CHI	2011	["Shiri Azenkot", "Sanjana Prasain", "Alan Borning", "Emily Fortuna", "Richard E. Ladner", "Jacob O. Wobbrock"]
A haptic wristwatch for eyes-free interactions.	CHI	2011	["J\u00e9r\u00f4me Pasquero", "Scott J. Stobbe", "Noel Stonehouse"]
Detecting vibrations across the body in mobile contexts.	CHI	2011	["Idin Karuei", "Karon E. MacLean", "Zoltan Foley-Fisher", "Russell MacKenzie", "Sebastian Koch", "Mohamed El-Zohairy"]
Tactile feedback can assist vision during mobile interactions.	CHI	2011	["J\u00e9r\u00f4me Pasquero", "Vincent Hayward"]
Designing tactile feedback for piezo buttons.	CHI	2011	["Jani Lylykangas", "Veikko Surakka", "Katri Salminen", "Jukka Raisamo", "Pauli Laitinen", "Kasper R\u00f6nning", "Roope Raisamo"]
LiquidText: a flexible, multitouch environment to support active reading.	CHI	2011	["Craig S. Tashman", "W. Keith Edwards"]
Dimensions of collaboration on a tabletop interface for children with autism spectrum disorder.	CHI	2011	["Leonardo Giusti", "Massimo Zancanaro", "Eynat Gal", "Patrice L. (Tamar) Weiss"]
MemTable: an integrated system for capture and recall of shared histories in group workspaces.	CHI	2011	["Seth E. Hunter", "Pattie Maes", "Stacey D. Scott", "Henry Kaufman"]
Distinguishing multiple smart-phone interactions on a multi-touch wall display using tilt correlation.	CHI	2011	["William Hutama", "Peng Song", "Chi-Wing Fu", "Wooi-Boon Goh"]
Through the troll forest: exploring tabletop interaction design for children with special cognitive needs.	CHI	2011	["Ru Zarin", "Daniel Fallman"]
Exploring the potential for touchless interaction in image-guided interventional radiology.	CHI	2011	["Rose Johnson", "Kenton O'Hara", "Abigail Sellen", "Claire Cousins", "Antonio Criminisi"]
AnatOnMe: facilitating doctor-patient communication using a projection-based handheld device.	CHI	2011	["Tao Ni", "Amy K. Karlson", "Daniel Wigdor"]
Unpacking exam-room computing: negotiating computer-use in patient-physician interactions.	CHI	2011	["Yunan Chen", "Victor Ngo", "Sidney Harrison", "Victoria Duong"]
CPOE workarounds, boundary objects, and assemblages.	CHI	2011	["Xiaomu Zhou", "Mark S. Ackerman", "Kai Zheng"]
Wrangler: interactive visual specification of data transformation scripts.	CHI	2011	["Sean Kandel", "Andreas Paepcke", "Joseph M. Hellerstein", "Jeffrey Heer"]
The concept maps method as a tool to evaluate the usability of APIs.	CHI	2011	["Jens Gerken", "Hans-Christian Jetter", "Michael Z\u00f6llner", "Martin Mader", "Harald Reiterer"]
Shared substance: developing flexible multi-surface applications.	CHI	2011	["Tony Gjerlufsen", "Clemens Nylandsted Klokmose", "James Eagan", "Cl\u00e9ment Pillias", "Michel Beaudouin-Lafon"]
OldGen: mobile phone personalization for older adults.	CHI	2011	["Alex Olwal", "Dimitris Lachanas", "Ermioni Zacharouli"]
Dinah: an interface to assist non-programmers with selecting program code causing graphical output.	CHI	2011	["Paul A. Gross", "Jennifer Yang", "Caitlin Kelleher"]
Normative influences on thoughtful online participation.	CHI	2011	["Abhay Sukumaran", "Stephanie Vezich", "Melanie McHugh", "Clifford Nass"]
My kind of people?: perceptions about wikipedia contributors and their motivations.	CHI	2011	["Judd Antin"]
Computers can't give credit: how automatic attribution falls short in an online remixing community.	CHI	2011	["Andr\u00e9s Monroy-Hern\u00e1ndez", "Benjamin Mako Hill", "Jazmin Gonzalez-Rivero", "Danah Boyd"]
Identifying shared leadership in Wikipedia.	CHI	2011	["Haiyi Zhu", "Robert E. Kraut", "Yi-Chia Wang", "Aniket Kittur"]
Donate for credibility: how contribution incentives can improve credibility.	CHI	2011	["Gary Hsieh", "Scott E. Hudson", "Robert E. Kraut"]
Should I open this email?: inbox-level cues, curiosity and attention to email.	CHI	2011	["Jaclyn Wainer", "Laura Dabbish", "Robert Kraut"]
Am I wasting my time organizing email?: a study of email refinding.	CHI	2011	["Steve Whittaker", "Tara Matthews", "Julian A. Cerruti", "Hernan Badenes", "John C. Tang"]
Using email to facilitate wiki-based coordinated, collaborative authoring.	CHI	2011	["Chang Yan Chi", "Michelle X. Zhou", "Wenpeng Xiao", "Min Yang", "Eric Wilcox"]
F for fake: four studies on how we fall for phish.	CHI	2011	["Mark Blythe", "Helen Petrie", "John A. Clark"]
Proceedings of the International Conference on Human Factors in Computing Systems, CHI 2011, Vancouver, BC, Canada, May 7-12, 2011.		2011	["Desney S. Tan", "Saleema Amershi", "Bo Begole", "Wendy A. Kellogg", "Manas Tungare"]
Estimating residual error rate in recognized handwritten documents using artificial error injection.	CHI	2010	["Edward Lank", "Ryan Stedman", "Michael A. Terry"]
Predicting the cost of error correction in character-based text entry technologies.	CHI	2010	["Ahmed Sabbir Arif", "Wolfgang St\u00fcrzlinger"]
SHRIMP: solving collision and out of vocabulary problems in mobile predictive input with motion gesture.	CHI	2010	["Jingtao Wang", "Shumin Zhai", "John F. Canny"]
Reactive information foraging for evolving goals.	CHI	2010	["Joseph Lawrance", "Margaret M. Burnett", "Rachel K. E. Bellamy", "Christopher Bogart", "Calvin Swart"]
How does search behavior change as search becomes more difficult?	CHI	2010	["Anne Aula", "Rehan M. Khan", "Zhiwei Guan"]
Effects of popularity and quality on the usage of query suggestions during information search.	CHI	2010	["Diane Kelly", "Amber Cushing", "Maureen Dostert", "Xi Niu", "Karl Gyllstrom"]
Space to think: large high-resolution displays for sensemaking.	CHI	2010	["Christopher Andrews", "Alex Endert", "Chris North"]
Effects of interior bezels of tiled-monitor large displays on visual search, tunnel steering, and target selection.	CHI	2010	["Xiaojun Bi", "Seok-Hyung Bae", "Ravin Balakrishnan"]
Let's go from the whiteboard: supporting transitions in work through whiteboard capture and reuse.	CHI	2010	["Stacy M. Branham", "Gene Golovchinsky", "Scott Carter", "Jacob T. Biehl"]
Multitasking and monotasking: the effects of mental workload on deferred task interruptions.	CHI	2010	["Dario D. Salvucci", "Peter Bogunovich"]
On reconstruction of task context after interruption.	CHI	2010	["Dario D. Salvucci"]
Evaluating cues for resuming interrupted programming tasks.	CHI	2010	["Chris Parnin", "Robert DeLine"]
Multitasking bar: prototype and evaluation of introducing the task concept into a browser.	CHI	2010	["Qing Wang", "Huiyou Chang"]
Across boundaries of influence and accountability: the multiple scales of public sector information systems.	CHI	2010	["Christopher A. Le Dantec", "W. Keith Edwards"]
A case study of micro-blogging in the enterprise: use, value, and related issues.	CHI	2010	["Jun Zhang", "Yan Qu", "Jane Cody", "Yulingling Wu"]
Student socialization in the age of facebook.	CHI	2010	["Louise Barkhuus", "Juliana Tashiro"]
Independence and interaction: understanding seniors' privacy and awareness needs for aging in place.	CHI	2010	["Jeremy P. Birnholtz", "McKenzie Jones-Rounds"]
Contravision: exploring users' reactions to futuristic technology.	CHI	2010	["Clara Mancini", "Yvonne Rogers", "Arosha K. Bandara", "Tony Coe", "Lukasz Jedrzejczyk", "Adam N. Joinson", "Blaine A. Price", "Keerthi Thomas", "Bashar Nuseibeh"]
I don't mind being logged, but want to remain in control: a field study of mobile activity and context logging.	CHI	2010	["Tuula K\u00e4rkk\u00e4inen", "Tuomas Vaittinen", "Kaisa V\u00e4\u00e4n\u00e4nen-Vainio-Mattila"]
Catalyzing social support for breast cancer patients.	CHI	2010	["Meredith M. Skeels", "Kenton T. Unruh", "Christopher Powell", "Wanda Pratt"]
Transforming clinic environments into information workspaces for patients.	CHI	2010	["Kenton T. Unruh", "Meredith M. Skeels", "Andrea Civan-Hartzler", "Wanda Pratt"]
Blowing in the wind: unanchored patient information work during cancer care.	CHI	2010	["Predrag V. Klasnja", "Andrea Civan-Hartzler", "Kenton T. Unruh", "Wanda Pratt"]
Crowdsourcing graphical perception: using mechanical turk to assess visualization design.	CHI	2010	["Jeffrey Heer", "Michael Bostock"]
ManyNets: an interface for multiple network analysis and visualization.	CHI	2010	["Manuel Freire", "Catherine Plaisant", "Ben Shneiderman", "Jennifer Golbeck"]
A comparative evaluation on tree visualization methods for hierarchical structures with large fan-outs.	CHI	2010	["Hyunjoo Song", "Bo Hyoung Kim", "Bongshin Lee", "Jinwook Seo"]
The rogue in the lovely black dress: intimacy in world of warcraft.	CHI	2010	["Tyler Pace", "Shaowen Bardzell", "Jeffrey Bardzell"]
Physical activity motivating games: virtual rewards for real activity.	CHI	2010	["Shlomo Berkovsky", "Mac Coombe", "Jill Freyne", "Dipak Bhandari", "Nilufar Baghaei"]
Understanding and evaluating cooperative games.	CHI	2010	["Magy Seif El-Nasr", "Bardia Aghabeigi", "David Milam", "Mona Erfani", "Beth Lameman", "Hamid Maygoli", "Sang Mah"]
Occlusion-aware interfaces.	CHI	2010	["Daniel Vogel", "Ravin Balakrishnan"]
High-precision magnification lenses.	CHI	2010	["Caroline Appert", "Olivier Chapuis", "Emmanuel Pietriga"]
Quasi-qwerty soft keyboard optimization.	CHI	2010	["Xiaojun Bi", "Barton A. Smith", "Shumin Zhai"]
An unobtrusive behavioral model of "gross national happiness".	CHI	2010	["Adam D. I. Kramer"]
The tower of Babel meets web 2.0: user-generated content and its applications in a multilingual context.	CHI	2010	["Brent Hecht", "Darren Gergle"]
Indexicality of language and the art of creating treasures.	CHI	2010	["Matti Rantanen"]
Why pay?: exploring how financial incentives are used for question & answer.	CHI	2010	["Gary Hsieh", "Robert E. Kraut", "Scott E. Hudson"]
Hidden markets: UI design for a P2P backup application.	CHI	2010	["Sven Seuken", "Kamal Jain", "Desney S. Tan", "Mary Czerwinski"]
Re-examining price as a predictor of answer quality in an online q&a site.	CHI	2010	["Grace YoungJoo Jeon", "Yong-Mi Kim", "Yan Chen"]
Why users of yahoo!: answers do not answer questions.	CHI	2010	["David Dearman", "Khai N. Truong"]
Crosstrainer: testing the use of multimodal interfaces in situ.	CHI	2010	["Eve E. Hoggan", "Stephen A. Brewster"]
Newport: enabling sharing during mobile calls.	CHI	2010	["Junius Gunaratne", "A. J. Bernheim Brush"]
Attractive phones don't have to work better: independent effects of attractiveness, effectiveness, and efficiency on perceived usability.	CHI	2010	["Jeffrey M. Quinn", "Tuan Q. Tran"]
Using reinforcement to strengthen users' secure behaviors.	CHI	2010	["Ricardo Villamar\u00edn-Salom\u00f3n", "Jos\u00e9 Carlos Brustoloni"]
Who falls for phish?: a demographic analysis of phishing susceptibility and effectiveness of interventions.	CHI	2010	["Steve Sheng", "Mandy B. Holbrook", "Ponnurangam Kumaraguru", "Lorrie Faith Cranor", "Julie S. Downs"]
The true cost of unusable password policies: password use in the wild.	CHI	2010	["Philip Inglesant", "Martina Angela Sasse"]
Exploiting knowledge-in-the-head and knowledge-in-the-social-web: effects of domain expertise on exploratory search in individual and social search environments.	CHI	2010	["Ruogu Kang", "Wai-Tat Fu", "Thomas George Kannampallil"]
Interactive effects of age and interface differences on search strategies and performance.	CHI	2010	["Jessie Chin", "Wai-Tat Fu"]
Children's roles using keyword search interfaces at home.	CHI	2010	["Allison Druin", "Elizabeth Foss", "Hilary Hutchinson", "Evan Golub", "Leshell Hatley"]
The infrastructure problem in HCI.	CHI	2010	["W. Keith Edwards", "Mark W. Newman", "Erika Shehan Poole"]
BuzzWear: alert perception in wearable tactile displays on the wrist.	CHI	2010	["Seungyon Claire Lee", "Thad Starner"]
i*CATch: a scalable plug-n-play wearable computing framework for novices and children.	CHI	2010	["Grace Ngai", "Stephen C. F. Chan", "Vincent T. Y. Ng", "Joey C. Y. Cheung", "Sam S. S. Choy", "Winnie W. Y. Lau", "Jason T. P. Tse"]
Skinput: appropriating the body as an input surface.	CHI	2010	["Chris Harrison", "Desney S. Tan", "Dan Morris"]
Hand in hand with the material: designing for suppleness.	CHI	2010	["Petra Sundstr\u00f6m", "Kristina H\u00f6\u00f6k"]
The case of the disappearing Ox: a field study of mobile activity and context logging.	CHI	2010	["Grace de la Flor", "Paul Luff", "Marina Jirotka", "John Pybus", "Ruth Kirkham", "Annamaria Carusi"]
The implications of improvisational acting and role-playing on design methodologies.	CHI	2010	["Ben Medler", "Brian Magerko"]
d.note: revising user interfaces through change tracking, annotations, and alternatives.	CHI	2010	["Bj\u00f6rn Hartmann", "Sean Follmer", "Antonio Ricciardi", "Timothy Cardenas", "Scott R. Klemmer"]
FrameWire: a tool for automatically extracting interaction logic from paper prototyping tests.	CHI	2010	["Yang Li", "Xiang Cao", "Katherine Everitt", "Morgan Dixon", "James A. Landay"]
Example-centric programming: integrating web search into the development environment.	CHI	2010	["Joel Brandt", "Mira Dontcheva", "Marcos Weskamp", "Scott R. Klemmer"]
Timeline collaboration.	CHI	2010	["Morten Boh\u00f8j", "Nikolaj Gandrup Borchorst", "Niels Olof Bouvin", "Susanne B\u00f8dker", "P\u00e4r-Ola Zander"]
Informal interactions in nonprofit networks.	CHI	2010	["Jennifer Stoll", "W. Keith Edwards", "Elizabeth D. Mynatt"]
Managing nomadic knowledge: a case study of the European social forum.	CHI	2010	["Saqib Saeed", "Volkmar Pipek", "Markus Rohde", "Volker Wulf"]
Eliza meets the wizard-of-oz: evaluating social acceptability.	CHI	2010	["Steven P. Dow", "Manish Mehta", "Blair MacIntyre", "Michael Mateas"]
A stage-based model of personal informatics systems.	CHI	2010	["Ian Li", "Anind K. Dey", "Jodi Forlizzi"]
Deception and magic in collaborative interaction.	CHI	2010	["Joe Marshall", "Steve Benford", "Tony P. Pridmore"]
FingerCloud: uncertainty and autonomy handover incapacitive sensing.	CHI	2010	["Simon Rogers", "John Williamson", "Craig D. Stewart", "Roderick Murray-Smith"]
The generalized perceived input point model and how to double touch accuracy by extracting fingerprints.	CHI	2010	["Christian Holz", "Patrick Baudisch"]
Finger-count & radial-stroke shortcuts: 2 techniques for augmenting linear menus on multi-touch surfaces.	CHI	2010	["Gilles Bailly", "Eric Lecolinet", "Yves Guiard"]
Speech dasher: fast writing using speech and gaze.	CHI	2010	["Keith Vertanen", "David J. C. MacKay"]
NiCEBook: supporting natural note taking.	CHI	2010	["Peter Brandl", "Christoph Richter", "Michael Haller"]
The NICE discussion room: integrating paper and digital media to support co-located group meetings.	CHI	2010	["Michael Haller", "Jakob Leitner", "Thomas Seifried", "James R. Wallace", "Stacey D. Scott", "Christoph Richter", "Peter Brandl", "Adam Gokcezade", "Seth E. Hunter"]
Weightless walls and the future office.	CHI	2010	["Yuichiro Takeuchi"]
Access control for home data sharing: evaluating social acceptability.	CHI	2010	["Michelle L. Mazurek", "J. P. Arsenault", "Joanna Bresee", "Nitin Gupta", "Iulia Ion", "Christina Johns", "Daniel Lee", "Yuan Liang", "Jenny Olsen", "Brandon Salmon", "Richard Shay", "Kami Vaniea", "Lujo Bauer", "Lorrie Faith Cranor", "Gregory R. Ganger", "Michael K. Reiter"]
Sharing conversation and sharing life: video conferencing in the home.	CHI	2010	["Tejinder K. Judge", "Carman Neustaedter"]
