Title	Venue	Year	Authors
Verification and change-impact analysis of access-control policies.	ICSE	2005	["Kathi Fisler", "Shriram Krishnamurthi", "Leo A. Meyerovich", "Michael Carl Tschantz"]
Explicit assumptions enrich architectural models.	ICSE	2005	["Patricia Lago", "Hans van Vliet"]
An infrastructure for development of object-oriented, multi-level configuration management services.	ICSE	2005	["Tien Nhut Nguyen", "Ethan V. Munson", "John Tang Boyland", "Cheng Thao"]
Predictors of customer perceived software quality.	ICSE	2005	["Audris Mockus", "Ping Zhang", "Paul Luo Li"]
Automated support for process-aware definition and execution of measurement plans.	ICSE	2005	["Luigi Lavazza", "Giancarlo Barresi"]
A quality-driven systematic approach for architecting distributed software applications.	ICSE	2005	["Tariq Al-Naeem", "Ian Gorton", "Muhammad Ali Babar", "Fethi A. Rabhi", "Boualem Benatallah"]
Object naming analysis for reverse-engineered sequence diagrams.	ICSE	2005	["Atanas Rountev", "Beth Harkness Connell"]
Binary refactoring: improving code behind the scenes.	ICSE	2005	["Eli Tilevich", "Yannis Smaragdakis"]
CatchUp!: capturing and replaying refactorings to support API evolution.	ICSE	2005	["Johannes Henkel", "Amer Diwan"]
Use of relative code churn measures to predict system defect density.	ICSE	2005	["Nachiappan Nagappan", "Thomas Ball"]
Main effects screening: a distributed continuous quality assurance process for monitoring performance degradation in evolving software systems.	ICSE	2005	["Cemal Yilmaz", "Arvind S. Krishna", "Atif M. Memon", "Adam A. Porter", "Douglas C. Schmidt", "Aniruddha S. Gokhale", "Balachandran Natarajan"]
Effort estimation of use cases for incremental large-scale software development.	ICSE	2005	["Parastoo Mohagheghi", "Bente Anda", "Reidar Conradi"]
Automatic discovery of API-level exploits.	ICSE	2005	["Vinod Ganapathy", "Sanjit A. Seshia", "Somesh Jha", "Thomas W. Reps", "Randal E. Bryant"]
Sound methods and effective tools for model-based security engineering with UML.	ICSE	2005	["Jan J\u00fcrjens"]
Improving software security with a C pointer analysis.	ICSE	2005	["Dzintars Avots", "Michael Dalton", "V. Benjamin Livshits", "Monica S. Lam"]
Locating causes of program failures.	ICSE	2005	["Holger Cleve", "Andreas Zeller"]
An empirical study of fault localization for end-user programmers.	ICSE	2005	["Joseph R. Ruthruff", "Margaret M. Burnett", "Gregg Rothermel"]
Goal-centric traceability for managing non-functional requirements.	ICSE	2005	["Jane Cleland-Huang", "Raffaella Settimi", "Oussama Ben Khadra", "Eugenia Berezhanskaya", "Selvia Christina"]
Real-time specification patterns.	ICSE	2005	["Sascha Konrad", "Betty H. C. Cheng"]
Monitoring and control in scenario-based requirements analysis.	ICSE	2005	["Emmanuel Letier", "Jeff Kramer", "Jeff Magee", "Sebasti\u00e1n Uchitel"]
One evaluation of model-based testing and its automation.	ICSE	2005	["Alexander Pretschner", "Wolfgang Prenninger", "Stefan Wagner", "Christian K\u00fchnel", "M. Baumgartner", "B. Sostawa", "R. Z\u00f6lch", "Thomas Stauner"]
Is mutation an appropriate tool for testing experiments?	ICSE	2005	["James H. Andrews", "Lionel C. Briand", "Yvan Labiche"]
An empirical evaluation of test case filtering techniques based on exercising complex information flows.	ICSE	2005	["David Leon", "Wes Masri", "Andy Podgurski"]
Check 'n' crash: combining static checking and testing.	ICSE	2005	["Christoph Csallner", "Yannis Smaragdakis"]
Efficient and precise dynamic impact analysis using execute-after sequences.	ICSE	2005	["Taweesup Apiwattanapong", "Alessandro Orso", "Mary Jean Harrold"]
DynAlloy: upgrading alloy with actions.	ICSE	2005	["Marcelo F. Frias", "Juan P. Galeotti", "Carlos L\u00f3pez Pombo", "Nazareno Aguirre"]
Beyond templates: a study of clones in the STL and some general implications.	ICSE	2005	["Hamid Abdul Basit", "Damith C. Rajapakse", "Stan Jarzabek"]
The value of a usability-supporting architectural pattern in software architecture design: a controlled experiment.	ICSE	2005	["Elspeth Golden", "Bonnie E. John", "Len Bass"]
Experimental context classification: incentives and experience of subjects.	ICSE	2005	["Martin H\u00f6st", "Claes Wohlin", "Thomas Thelin"]
Introduction to the experience reports track.	ICSE	2005	["Constance L. Heitmeyer", "Klaus Pohl"]
A cross-program investigation of students' perceptions of agile methods.	ICSE	2005	["Grigori Melnik", "Frank Maurer"]
Requirements interaction management in an eXtreme programming environment: a case study.	ICSE	2005	["Denise M. Woit"]
A multiple case study on the impact of pair programming on product quality.	ICSE	2005	["Hanna Hulkko", "Pekka Abrahamsson"]
Re-engineering software architecture of home service robots: a case study.	ICSE	2005	["Moonzoo Kim", "Jaejoon Lee", "Kyo Chul Kang", "Youngjin Hong", "Seokwon Bang"]
Tool support for just-in-time architecture reconstruction and evaluation: an experience report.	ICSE	2005	["Ian Gorton", "Liming Zhu"]
Global software development at siemens: experience from nine projects.	ICSE	2005	["James D. Herbsleb", "Daniel J. Paulish", "Matthew Bass"]
Five years of product line engineering in a small company.	ICSE	2005	["Martin Verlage", "Thomas Kiesgen"]
Introducing the puLSE approach to an embedded system population at testo AG.	ICSE	2005	["Klaus Schmid", "Isabel John", "Ronny Kolb", "Gerald Meier"]
requirements uncertainty: influencing factors and concrete improvements.	ICSE	2005	["Christof Ebert", "Jozef De Man"]
Developing use cases and scenarios in the requirements process.	ICSE	2005	["Neil A. M. Maiden", "Suzanne Robertson"]
Observations and lessons learned from automated testing.	ICSE	2005	["Stefan Berner", "Roland Weber", "Rudolf K. Keller"]
Static analysis tools as early indicators of pre-release defect density.	ICSE	2005	["Nachiappan Nagappan", "Thomas Ball"]
Validation methods for calibrating software effort models.	ICSE	2005	["Tim Menzies", "Daniel Port", "Zhihao Chen", "Jairus Hihn", "Sherry Stukes"]
A case study on the automated verification of groupware protocols.	ICSE	2005	["Maurice H. ter Beek", "Mieke Massink", "Diego Latella", "Stefania Gnesi", "Alessandro Forghieri", "Maurizio Sebastianis"]
Introduction to education and training track.	ICSE	2005	["Paola Inverardi", "Mehdi Jazayeri"]
Deciding what to design: closing a gap in software engineering education.	ICSE	2005	["Mary Shaw", "James D. Herbsleb", "Ipek Ozkaya"]
How to teach software modeling.	ICSE	2005	["Tetsuo Tamai"]
Software test program: a software residency experience.	ICSE	2005	["Augusto Sampaio", "Carlos Albuquerque", "Jo\u00e3o Vasconcelos", "Luckerson Cruz", "Luis Figueiredo", "S\u00e9rgio Cavalcante"]
Enriching software engineering courses with service-learning projects and the open-source approach.	ICSE	2005	["Chang Liu"]
Do students recognize ambiguity in software design? a multi-national, multi-institutional report.	ICSE	2005	["Ken Blaha", "Alvaro E. Monge", "Dean Sanders", "Beth Simon", "Tammy VanDeGrift"]
The groupthink specification exercise.	ICSE	2005	["Michael D. Ernst", "John Chapin"]
Will earlier projects plus a disciplined process enforce SE principles throughout the CS curriculum?	ICSE	2005	["Linda B. Sherrell", "Sajjan G. Shiva"]
Some myths of software engineering education.	ICSE	2005	["Hans van Vliet"]
Software engineering 2004: ACM/IEEE-CS guidelines for undergraduate programs in software engineering.	ICSE	2005	["Joanne M. Atlee", "Richard J. LeBlanc", "Timothy Lethbridge", "Ann E. Kelley Sobel", "J. Barrie Thompson"]
Towards increasing the compatibility of student pair programmers.	ICSE	2005	["Neha Katira", "Laurie A. Williams", "Jason A. Osborne"]
Using peer reviews in teaching framework development.	ICSE	2005	["Amir Zeid", "Moemen Elswidi"]
Process issues in course projects.	ICSE	2005	["Wilson P. Paula Filho"]
Towards an effective software engineering course project.	ICSE	2005	["Zakarya Alzamil"]
Conducting empirical software engineering research in Nigeria: the posing problems.	ICSE	2005	["Akinola S. Olalekan"]
The making of a software engineer challenges for the educator.	ICSE	2005	["Clemens A. Szyperski"]
The challenges of software engineering education.	ICSE	2005	["Carlo Ghezzi", "Dino Mandrioli"]
Information systems development at the virtual global university: an experience report.	ICSE	2005	["Victor Pankratius", "Wolffried Stucky"]
A B.S. degree in informatics: contextualizing software engineering education.	ICSE	2005	["Andr\u00e9 van der Hoek", "David G. Kay", "Debra J. Richardson"]
Software engineering education in the era of outsourcing, distributed development, and open source software: challenges and opportunities.	ICSE	2005	["Matthew J. Hawthorne", "Dewayne E. Perry"]
The role of a project-based capstone course.	ICSE	2005	["Yael Dubinsky", "Orit Hazzan"]
Teaching human aspects of software engineering.	ICSE	2005	["Orit Hazzan", "James E. Tomayko"]
On the education of future software engineers.	ICSE	2005	["Paolo Ciancarini"]
Agile software reuse recommender.	ICSE	2005	["Frank McCarey", "Mel \u00d3 Cinn\u00e9ide"]
Emergent process design.	ICSE	2005	["Olga Jaufman"]
Empirical validation of pair programming.	ICSE	2005	["Corrado Aaron Visaggio"]
Self-healing web service compositions.	ICSE	2005	["Sam Guinea"]
Test factoring: focusing test suites for the task at hand.	ICSE	2005	["David Saff", "Michael D. Ernst"]
Assurance patterns for distributed real-time embedded systems.	ICSE	2005	["Sascha Konrad"]
Knowledge-based architectural adaptation management for self-adaptive systems.	ICSE	2005	["John C. Georgas"]
Automatic generation of rule-based software configuration management systems.	ICSE	2005	["Guozheng Ge", "E. James Whitehead Jr."]
Design mentoring based on design evolution analysis.	ICSE	2005	["Zhenchang Xing"]
Demonstration of JIVE and JOVE: Java as it happens.	ICSE	2005	["Steven P. Reiss", "Manos Renieris"]
Chianti: a change impact analysis tool for java programs.	ICSE	2005	["Xiaoxia Ren", "Barbara G. Ryder", "Maximilian St\u00f6rzer", "Frank Tip"]
The concern manipulation environment.	ICSE	2005	["William Chung", "William H. Harrison", "Vincent J. Kruskal", "Harold Ossher", "Stanley M. Sutton Jr.", "Peri L. Tarr", "Matthew Chapman", "Andrew Clement", "Helen Hawkins", "Sian January"]
Continuous testing in eclipse.	ICSE	2005	["David Saff", "Michael D. Ernst"]
The fujaba real-time tool suite: model-driven development of safety-critical, real-time systems.	ICSE	2005	["Sven Burmester", "Holger Giese", "Martin Hirsch", "Daniela Schilling", "Matthias Tichy"]
CodeCrawler: an information visualization tool for program comprehension.	ICSE	2005	["Michele Lanza", "St\u00e9phane Ducasse", "Harald C. Gall", "Martin Pinzger"]
Fluent-based web animation: exploring goals for requirements validation.	ICSE	2005	["Robert Chatley", "Sebasti\u00e1n Uchitel", "Jeff Kramer", "Jeff Magee"]
Modeling and implementing software architecture with acme and archJava.	ICSE	2005	["Marwan Abi-Antoun", "Jonathan Aldrich", "David Garlan", "Bradley R. Schmerl", "Nagi H. Nahas", "Tony Tseng"]
Workshop on advances in model-based software testing.	ICSE	2005	["Siddhartha R. Dalal", "Ashish Jain", "Jesse H. Poore"]
Software engineering for secure systems.	ICSE	2005	["Danilo Bruschi", "Bart De Win", "Mattia Monga"]
Software engineering for large-scale multi-agent systems - SELMAS'05.	ICSE	2005	["Alessandro F. Garcia", "Ricardo Choren", "Carlos Jos\u00e9 Pereira de Lucena", "Alexander B. Romanovsky", "Tom Holvoet", "Paolo Giorgini"]
Second international workshop on software engineering for high performance computing system applications.	ICSE	2005	["Philip M. Johnson"]
7th international workshop on economics-driven software engineering research.	ICSE	2005	["Kevin J. Sullivan"]
First international workshop on the modeling and analysis of concerns in software (MACS 2005).	ICSE	2005	["Martin P. Robillard", "Peri L. Tarr"]
Human and social factors of software engineering.	ICSE	2005	["Michael John", "Frank Maurer", "Bj\u00f8rnar Tessem"]
International workshop on realising evidence-based software engineering.	ICSE	2005	["David Budgen", "Pearl Brereton", "Barbara Kitchenham", "Stephen G. Linkman"]
Third workshop on software quality.	ICSE	2005	["Bernard Wong", "June M. Verner", "Sunita Chulani", "Barry W. Boehm"]
MSR 2005 international workshop on mining software repositories.	ICSE	2005	["Ahmed E. Hassan", "Richard C. Holt", "Stephan Diehl"]
Workshop on architecting dependable systems (WADS 2005).	ICSE	2005	["Rog\u00e9rio de Lemos", "Alexander B. Romanovsky"]
Predictor models in software engineering (PROMISE).	ICSE	2005	["Jelber Sayyad-Shirabad", "Tim Menzies"]
Third international workshop on dynamic analysis(WODA 2005).	ICSE	2005	["James H. Andrews", "Lori L. Pollock"]
Open source application spaces: the 5th workshop on open source software engineering.	ICSE	2005	["Joseph Feller", "Karim Lakhani", "Brian Fitzgerald", "Walt Scacchi", "Scott A. Hissam"]
2nd international workshop on software engineering for automotive systems.	ICSE	2005	["Christian Salzmann", "Thomas Stauner", "Alexander Pretschner"]
Models and processes for the evaluation of off-the-shelf components -- MPEC'05.	ICSE	2005	["Lawrence Chung", "Xavier Franch", "Neil A. M. Maiden"]
4th international workshop on scenarios and state machines: models, algorithms and tools (SCESM'05).	ICSE	2005	["Yves Bontemps", "Alexander Egyed"]
The first workshop on end-user software engineering.	ICSE	2005	["Gregg Rothermel", "Sebastian G. Elbaum"]
DEAS 2005: workshop on the design and evolution of autonomic application software.	ICSE	2005	["David Garlan", "John Mylopoulos", "Marin Litoiu", "Dennis B. Smith", "Hausi A. M\u00fcller", "Kenny Wong"]
Rules of thumb for secure software engineering.	ICSE	2005	["Holger Peine"]
The software engineering of agent-based intelligent adaptive systems.	ICSE	2005	["Leon Sterling", "Thomas Juan"]
Spiral development of software-intensive systems of systems.	ICSE	2005	["Barry W. Boehm", "A. Winsor Brown", "Richard Turner"]
The software engineer and the development, management and use of intellectual property.	ICSE	2005	["Howard B. Rockman", "Vladimir Khodosh"]
Financially informed requirements prioritization.	ICSE	2005	["Jane Cleland-Huang", "Mark Denne"]
Component-based software engineering for embedded systems.	ICSE	2005	["Ivica Crnkovic"]
Story driven modeling: a practical guide to model driven software development.	ICSE	2005	["Albert Z\u00fcndorf"]
Understanding metamodeling.	ICSE	2005	["Thomas K\u00fchne"]
Software visualization.	ICSE	2005	["Stephan Diehl"]
Engineering safety-related requirements for software-intensive systems.	ICSE	2005	["Donald Firesmith"]
Model-based testing.	ICSE	2005	["Alexander Pretschner"]
Reverse engineering of object oriented code.	ICSE	2005	["Paolo Tonella"]
An architects guide to enterprise application integration with J2EE and .NET.	ICSE	2005	["Ian Gorton", "Anna Liu"]
Transformations of software models into performance models.	ICSE	2005	["Vittorio Cortellessa", "Antinisca Di Marco", "Paola Inverardi"]
Aspect-oriented programming.	ICSE	2005	["Gregor Kiczales"]
What you always wanted to know about agile methods but did not dare to ask.	ICSE	2005	["Frank Maurer", "Grigori Melnik"]
27th International Conference on Software Engineering (ICSE 2005), 15-21 May 2005, St. Louis, Missouri, USA.		2005	["Gruia-Catalin Roman", "William G. Griswold", "Bashar Nuseibeh"]
Controlling the Complexity of Software Design.	ICSE	2004	["Karl J. Lieberherr"]
Software Engineering Challenges in Bioinformatics.	ICSE	2004	["Jonathan A. Barker", "Janet M. Thornton"]
Adding High Availability and Autonomic Behavior to Web Services.	ICSE	2004	["Kenneth P. Birman", "Robbert van Renesse", "Werner Vogels"]
Grid Small and Large: Distributed Systems and Global Communities.	ICSE	2004	["Ian T. Foster"]
A Model Driven Approach for Software Systems Reliability.	ICSE	2004	["Gena\u00edna Nunes Rodrigues"]
Component-Based Self-Adaptability in Peer-to-Peer Architectures.	ICSE	2004	["Sascha Alda"]
One More Step in the Direction of Modularized Integration Concerns.	ICSE	2004	["Hridesh Rajan"]
Parametric Analysis of Real-Time Embedded Systems with Abstract Approximation Interpretation.	ICSE	2004	["Eun-Young Kang"]
Empirical Studies on Requirement Management Measures.	ICSE	2004	["Annabella Loconsole"]
Agile Process Tailoring and probLem analYsis (APTLY).	ICSE	2004	["Frank Keenan"]
Developing New Approaches for Software Design Quality Improvement Based on Subjective Evaluations.	ICSE	2004	["Mika M\u00e4ntyl\u00e4"]
Research Abstract: Semantic Concepts for the Specification of Non-Functional Properties of Component-Based Software.	ICSE	2004	["Steffen Zschaler"]
Fault Localization Using Visualization of Test Information.	ICSE	2004	["James A. Jones"]
A Flexible Software Process Model.	ICSE	2004	["Diana Kirk"]
Toward a Software Testing and Reliability Early Warning Metric Suite.	ICSE	2004	["Nachiappan Nagappan"]
Software Visualisation for Object-Oriented Program Comprehension.	ICSE	2004	["Michael J. Pacione"]
A Weakly Constrained Approach to Software Change Coordination.	ICSE	2004	["Ciaran O'Reilly"]
Calculating Architectural Reliability via Modeling and Analysis.	ICSE	2004	["Roshanak Roshandel"]
chi-SCTL/MUS: A Formal Methodology to Evolve Multi-Perspective Software Requirements Specifications.	ICSE	2004	["Ana Bel\u00e9n Barrag\u00e1ns-Mart\u00ednez", "Jos\u00e9 J. Pazos Arias"]
Improving UML Design Tools by Formal Games .	ICSE	2004	["Jennifer Tenzer"]
Behavior Capture and Test for Verifying Evolving Component-Based Systems.	ICSE	2004	["Leonardo Mariani"]
A Constraint Architectural Description Approach to Self-Organising Component-Based Software Systems.	ICSE	2004	["Pakorn Waewsawangwong"]
Using Simulation to Empirically Investigate Test Coverage Criteria Based on Statechart.	ICSE	2004	["Lionel C. Briand", "Yvan Labiche", "Yihong Wang"]
Automated Generation of Test Programs from Closed Specifications of Classes and Test Cases.	ICSE	2004	["Wee Kheng Leow", "Siau-Cheng Khoo", "Yi Sun"]
Bi-Criteria Models for All-Uses Test Suite Reduction.	ICSE	2004	["Jennifer Black", "Emanuel Melachrinoudis", "David R. Kaeli"]
The Dublo Architecture Pattern for Smooth Migration of Business Information Systems: An Experience Report.	ICSE	2004	["Wilhelm Hasselbring", "Ralf H. Reussner", "Holger Jaekel", "J\u00fcrgen Schlegelmilch", "Thorsten Teschke", "Stefan Krieghoff"]
Comparison of Software Product Line Architecture Design Methods: COPA, FAST, FORM, KobrA and QADA.	ICSE	2004	["Mari Matinlassi"]
Oil and Water? High Performance Garbage Collection in Java with MMTk.	ICSE	2004	["Stephen M. Blackburn", "Perry Cheng", "Kathryn S. McKinley"]
Elaborating Security Requirements by Construction of Intentional Anti-Models.	ICSE	2004	["Axel van Lamsweerde"]
Theme: An Approach for Aspect-Oriented Analysis and Design.	ICSE	2004	["Elisa L. A. Baniassad", "Siobh\u00e1n Clarke"]
Visual Timed Event Scenarios.	ICSE	2004	["A. Alfonso", "V\u00edctor A. Braberman", "Nicolas Kicillof", "Alfredo Olivero"]
Precise Service Level Agreements.	ICSE	2004	["James Skene", "D. Davide Lamanna", "Wolfgang Emmerich"]
GlueQoS: Middleware to Sweeten Quality-of-Service Policy Interactions.	ICSE	2004	["Eric Wohlstadter", "Stefan Tai", "Thomas A. Mikalsen", "Isabelle Rouvellou", "Premkumar T. Devanbu"]
Verifying DAML+OIL and Beyond in Z/EVES.	ICSE	2004	["Jin Song Dong", "Chew Hung Lee", "Yuan-Fang Li", "Hai H. Wang"]
Assume-Guarantee Verification of Source Code with Design-Level Assumptions.	ICSE	2004	["Dimitra Giannakopoulou", "Corina S. Pasareanu", "Jamieson M. Cobleigh"]
Compositional Verification of Middleware-Based Software Architecture Descriptions.	ICSE	2004	["Mauro Caporuscio", "Paola Inverardi", "Patrizio Pelliccione"]
The Evaluation of Large, Complex UML Analysis and Design Model.	ICSE	2004	["Brian Berenbach"]
Revisiting Statechart Synthesis with an Algebraic Approach.	ICSE	2004	["Tewfik Ziadi", "Lo\u00efc H\u00e9lou\u00ebt", "Jean-Marc J\u00e9z\u00e9quel"]
Precise Modeling of Design Patterns in UML.	ICSE	2004	["Jeffrey Ka-Hing Mak", "Clifford Sze-Tsan Choy", "Daniel Pak-Kong Lun"]
Team-Based Fault Content Estimation in the Software Inspection Process.	ICSE	2004	["Thomas Thelin"]
Evidence-Based Software Engineering.	ICSE	2004	["Barbara A. Kitchenham", "Tore Dyb\u00e5", "Magne J\u00f8rgensen"]
An Empirical Study of Software Reuse vs. Defect-Density and Stability.	ICSE	2004	["Parastoo Mohagheghi", "Reidar Conradi", "Ole M. Killi", "Henrik Schwarz"]
SNIAFL: Towards a Static Non-Interactive Approach to Feature Location.	ICSE	2004	["Wei Zhao", "Lu Zhang", "Yin Liu", "Jiasu Sun", "Fuqing Yang"]
Feature-Based Decomposition of Inductive Proofs Applied to Real-Time Avionics Software: An Experience Report.	ICSE	2004	["Vu Ha", "Murali Rangarajan", "Darren D. Cofer", "Harald Rue\u00df", "Bruno Dutertre"]
Using Data Versioning in Database Application Development.	ICSE	2004	["Ramkrishna Chatterjee", "Gopalan Arun", "Sanjay Agarwal", "Ben Speckhard", "Ramesh Vasudevan"]
Generating Tests from Counterexamples.	ICSE	2004	["Dirk Beyer", "Adam Chlipala", "Thomas A. Henzinger", "Ranjit Jhala", "Rupak Majumdar"]
Automated Support for Development, Maintenance, and Testing in the Presence of Implicit Control Flow.	ICSE	2004	["Saurabh Sinha", "Alessandro Orso", "Mary Jean Harrold"]
Towards Safe Distributed Application Development.	ICSE	2004	["Patrick Th. Eugster", "Christian Heide Damm", "Rachid Guerraoui"]
Design of Large-Scale Polylingual Systems.	ICSE	2004	["Mark Grechanik", "Don S. Batory", "Dewayne E. Perry"]
A Hybrid Architectural Style for Distributed Parallel Processing of Generic Data Streams.	ICSE	2004	["Alexandre R. J. Fran\u00e7ois"]
Breaking the Ice for Agile Development of Embedded Software: An Industry Experience Report.	ICSE	2004	["Peter Manhart", "Kurt Schneider"]
Unifying Artifacts and Activities in a Visual Tool for Distributed Software Development Teams.	ICSE	2004	["Jon Froehlich", "Paul Dourish"]
Making Resource Decisions for Software Projects.	ICSE	2004	["Norman E. Fenton", "William Marsh", "Martin Neil", "Patrick Cates", "Simon Forey", "Manesh Tailor"]
Using Event-Based Translation to Support Dynamic Protocol Evolution.	ICSE	2004	["Nathan D. Ryan", "Alexander L. Wolf"]
Efficient Decentralized Monitoring of Safety in Distributed Systems.	ICSE	2004	["Koushik Sen", "Abhay Vardhan", "Gul Agha", "Grigore Rosu"]
Extending the Representational State Transfer (REST) Architectural Style for Decentralized Systems.	ICSE	2004	["Rohit Khare", "Richard N. Taylor"]
Validating the Unit Correctness of Spreadsheet Programs.	ICSE	2004	["Tudor Antoniu", "Paul A. Steckler", "Shriram Krishnamurthi", "Erich Neuwirth", "Matthias Felleisen"]
A Tool for Writing and Debugging Algebraic Specifications.	ICSE	2004	["Johannes Henkel", "Amer Diwan"]
Skoll: Distributed Continuous Quality Assurance.	ICSE	2004	["Atif M. Memon", "Adam A. Porter", "Cemal Yilmaz", "Adithya Nagarajan", "Douglas C. Schmidt", "Balachandran Natarajan"]
DiscoTect: A System for Discovering Architectures from Running Systems.	ICSE	2004	["Hong Yan", "David Garlan", "Bradley R. Schmerl", "Jonathan Aldrich", "Rick Kazman"]
Finding Latent Code Errors via Machine Learning over Program Executions.	ICSE	2004	["Yuriy Brun", "Michael D. Ernst"]
An Empirical Comparison of Dynamic Impact Analysis Algorithms.	ICSE	2004	["Alessandro Orso", "Taweesup Apiwattanapong", "James Law", "Gregg Rothermel", "Mary Jean Harrold"]
Efficient Forward Computation of Dynamic Slices Using Reduced Ordered Binary Decision Diagrams.	ICSE	2004	["Xiangyu Zhang", "Rajiv Gupta", "Youtao Zhang"]
Using Compressed Bytecode Traces for Slicing Java Programs.	ICSE	2004	["Tao Wang", "Abhik Roychoudhury"]
A Fast Assembly Level Reverse Execution Method via Dynamic Slicing.	ICSE	2004	["Tankut Akgul", "Vincent John Mooney III", "Santosh Pande"]
Polyphony in Architecture.	ICSE	2004	["Bas van der Raadt", "Jasper Soetendal", "Michiel Perdeck", "Hans van Vliet"]
Architecting in the Face of Uncertainty: An Experience Report.	ICSE	2004	["Ian Gorton", "Jereme Haack"]
Using Web Service Technologies to Create an Information Broker: An Experience Report.	ICSE	2004	["Mark Turner", "Fujun Zhu", "Ioannis A. Kotsiopoulos", "Michelle Russell", "David Budgen", "Keith H. Bennett", "Pearl Brereton", "John A. Keane", "Paul J. Layzell", "Michael Rigby"]
Mining Version Histories to Guide Software Changes.	ICSE	2004	["Thomas Zimmermann", "Peter Wei\u00dfgerber", "Stephan Diehl", "Andreas Zeller"]
An Experimental, Pluggable Infrastructure for Modular Configuration Management Policy Composition.	ICSE	2004	["Ronald van der Lingen", "Andr\u00e9 van der Hoek"]
Imposing a Memory Management Discipline on Software Deployment.	ICSE	2004	["Eelco Dolstra", "Eelco Visser", "Merijn de Jonge"]
An Open Framework for Dynamic Reconfiguration.	ICSE	2004	["Jamie Hillman", "Ian Warren"]
Dynamic Configuration of Resource-Aware Services.	ICSE	2004	["Vahe Poladian", "Jo\u00e3o Pedro Sousa", "David Garlan", "Mary Shaw"]
Autonomous Adaptation to Dynamic Availability Using a Service-Oriented Component Model.	ICSE	2004	["Humberto Cervantes", "Richard S. Hall"]
DMS®: Program Transformations for Practical Scalable Software Evolution.	ICSE	2004	["Ira D. Baxter", "Christopher W. Pidgeon", "Michael Mehlich"]
Heuristic-Based Model Refinement for FLAVERS.	ICSE	2004	["Jianbin Tan", "George S. Avrunin", "Lori A. Clarke"]
Static Checking of Dynamically Generated Queries in Database Applications.	ICSE	2004	["Carl Gould", "Zhendong Su", "Premkumar T. Devanbu"]
Evaluating Object-Oriented Designs with Link Analysis.	ICSE	2004	["Alexander Chatzigeorgiou", "Spiros Xanthos", "George Stephanides"]
Responsibilities and Rewards: Specifying Design Patterns.	ICSE	2004	["Neelam Soundarajan", "Jason O. Hallstrom"]
Traits: Tools and Methodology.	ICSE	2004	["Andrew P. Black", "Nathanael Sch\u00e4rli"]
Supporting Reflective Practitioners.	ICSE	2004	["David F. Redmiles", "Kumiyo Nakakoji"]
Panel MDA in Practice.	ICSE	2004	["Jean-Marc J\u00e9z\u00e9quel", "Wolfgang Emmerich"]
Agile Development: Evaluation and Experience.	ICSE	2004	["Walter F. Tichy"]
BoF: New Directions in UK Software Engineering Research.	ICSE	2004	["David W. Bustard", "Mike Holcombe", "Ian Sommerville"]
JDBC Checker: A Static Analysis Tool for SQL/JDBC Applications.	ICSE	2004	["Carl Gould", "Zhendong Su", "Premkumar T. Devanbu"]
Gammatella: Visualization of Program-Execution Data for Deployed Software.	ICSE	2004	["Alessandro Orso", "James A. Jones", "Mary Jean Harrold", "John T. Stasko"]
Feature-Oriented Programming and the AHEAD Tool Suite.	ICSE	2004	["Don S. Batory"]
AcmeStudio: Supporting Style-Centered Architecture Development.	ICSE	2004	["Bradley R. Schmerl", "David Garlan"]
Design and Implementation of Distributed Crosscutting Features with DADO.	ICSE	2004	["Eric Wohlstadter", "Stoney Jackson", "Premkumar T. Devanbu"]
The CommUnity Workbench.	ICSE	2004	["Crist\u00f3v\u00e3o Oliveira", "Michel Wermelinger"]
Statestep: A Tool for Systematic, Incremental Specification.	ICSE	2004	["Michael Breen"]
Requirements Engineering Tools Go Mobile.	ICSE	2004	["Norbert Seyff", "Paul Gr\u00fcnbacher", "Neil A. M. Maiden", "Amit Tosar"]
Usability-Supporting Architectural Patterns.	ICSE	2004	["Len Bass", "Bonnie E. John", "Natalia Juristo Juzgado", "Maria Isabel S\u00e1nchez Segura"]
Balancing Agility and Discipline: Evaluating and Integrating Agile and Plan-Driven Methods.	ICSE	2004	["Barry W. Boehm", "Richard Turner"]
Software Variability Management.	ICSE	2004	["Jan Bosch"]
Statistical Techniques for Software Engineering Practice.	ICSE	2004	["David N. Card"]
Software Modeling Techniques and the Semantic Web.	ICSE	2004	["Jin Song Dong"]
Architectures and Technologies for Enterprise Application Integration.	ICSE	2004	["Ian Gorton", "Anna Liu"]
Getting Results from Search-Based Approaches to Software Engineering.	ICSE	2004	["Mark Harman", "Joachim Wegener"]
An Introduction to Computing System Dependability.	ICSE	2004	["John C. Knight"]
Managing Commitments and Risks: Challenges in Distributed Agile Development.	ICSE	2004	["Jyrki Kontio", "Magnus H\u00f6glund", "Jan Ryd\u00e9n", "Pekka Abrahamsson"]
Object-Oriented Reengineering Patterns.	ICSE	2004	["Oscar Nierstrasz", "Serge Demeyer"]
Case Studies for Software Engineers.	ICSE	2004	["Dewayne E. Perry", "Susan Elliott Sim", "Steve M. Easterbrook"]
Testing Object Oriented Software.	ICSE	2004	["Mauro Pezz\u00e8", "Michal Young"]
Tutorial: An Overview of UML 2.0.	ICSE	2004	["Bran Selic"]
Formal Concept Analysis in Software Engineering.	ICSE	2004	["Paolo Tonella"]
Software Architecture Reconstruction.	ICSE	2004	["Arie van Deursen", "Claudio Riva"]
